game_pk,half_inning,label,inning_topbot,inning,game_date,pitcher,team,season,hits_allowed,walks,strikeouts,batters_faced,runs_allowed,ERA_season,WHIP_season,FIP_season,K/9_season,BB/9_season,xFIP_season,CSW%_season,xERA_season,runs_rolling10_team,OBP_team,SLG_team,K_rate_team,BB_rate_team,is_home_team
778450,Bot_1st,1,Bot,1,2025-04-05,601713,CHC,2025,6,3,4,9,3,2.74,1.01,2.96,10.25,2.6,3.39,0.281,3.52,0.9,0.3962264150943396,0.6,0.1886792452830188,0.1886792452830188,True
778450,Top_1st,1,Top,1,2025-04-05,571510,SD,2025,5,2,5,9,0,3.08,1.26,3.45,9.39,2.2,3.75,0.255,3.42,0.3,0.3,0.4,0.1,0.1,False
778453,Bot_1st,1,Bot,1,2025-04-04,607259,MIL,2025,5,2,2,9,3,3.89,1.17,3.58,6.1,1.95,4.3,0.251,3.62,0.3,0.25,0.3333333333333333,0.25,0.075,True
778454,Bot_1st,0,Bot,1,2025-04-04,641793,TEX,2025,6,2,3,9,5,3.86,1.1,5.13,5.79,1.33,4.28,0.24,4.56,0.3,0.275,0.4324324324324324,0.225,0.075,True
778454,Top_1st,0,Top,1,2025-04-04,641816,TB,2025,1,2,5,9,0,2.02,1.07,3.23,6.69,3.28,4.19,0.253,3.72,0.8,0.3829787234042553,0.5476190476190477,0.1914893617021276,0.1063829787234042,False
778455,Bot_1st,1,Bot,1,2025-04-04,665152,KC,2025,8,0,1,9,3,4.7,1.39,4.34,6.85,2.42,4.31,0.26,4.18,0.5,0.3170731707317073,0.4210526315789473,0.1951219512195122,0.048780487804878,True
778457,Bot_1st,1,Bot,1,2025-04-04,694297,WSH,2025,6,0,4,9,4,5.05,1.32,5.01,7.07,2.17,4.13,0.251,6.7,0.3,0.1891891891891892,0.3142857142857143,0.2972972972972973,0.054054054054054,True
778457,Top_1st,1,Top,1,2025-04-04,663623,AZ,2025,7,1,3,10,4,3.93,1.17,4.42,5.77,2.45,4.57,0.2689999999999999,5.07,0.5,0.3,0.4102564102564102,0.225,0.025,False
778458,Top_1st,1,Top,1,2025-04-04,656427,CWS,2025,3,2,7,9,1,3.72,1.09,3.94,10.47,2.76,3.41,0.294,3.91,0.7,0.3488372093023256,0.7105263157894737,0.2790697674418604,0.0930232558139534,False
778459,Bot_1st,1,Bot,1,2025-04-04,808967,PHI,2025,3,3,5,9,1,2.39,1.0,3.01,10.24,3.06,2.84,0.287,2.83,0.4,0.2926829268292683,0.358974358974359,0.1951219512195122,0.048780487804878,True
778459,Top_1st,0,Top,1,2025-04-04,666200,LAD,2025,2,2,8,9,0,3.58,1.34,2.67,10.36,2.82,3.1,0.3,3.33,0.3,0.1764705882352941,0.2666666666666666,0.2647058823529412,0.1176470588235294,False
778461,Bot_1st,0,Bot,1,2025-04-04,608331,PIT,2025,6,1,6,10,1,1.92,0.97,2.87,8.4,1.92,3.23,0.266,3.62,0.1,0.1944444444444444,0.2058823529411764,0.25,0.0555555555555555,True
778461,Top_1st,1,Top,1,2025-04-04,656605,NYY,2025,8,6,4,9,5,3.73,1.26,3.2,7.2,2.44,3.92,0.266,4.02,1.1,0.4,0.9069767441860463,0.24,0.14,False
778462,Bot_1st,1,Bot,1,2025-04-03,686613,MIN,2025,5,0,8,9,2,1.83,0.91,2.66,10.26,2.44,2.74,0.288,2.98,0.7,0.275,0.5526315789473685,0.2,0.05,True
778462,Top_1st,0,Top,1,2025-04-03,657746,HOU,2025,5,2,5,9,4,2.91,0.9,3.48,10.06,1.59,3.69,0.2739999999999999,3.3,0.0,0.2285714285714285,0.21875,0.3714285714285714,0.0571428571428571,False
778463,Bot_1st,1,Bot,1,2025-04-04,607200,BOS,2025,5,4,1,9,6,3.82,1.29,4.29,5.8,3.82,4.89,0.238,5.24,0.7,0.3023255813953488,0.4736842105263157,0.3488372093023256,0.1162790697674418,True
778464,Bot_1st,1,Bot,1,2025-04-04,676974,ATL,2025,8,3,8,9,3,4.73,1.42,4.4,9.46,2.78,3.35,0.288,4.62,0.3,0.2926829268292683,0.2727272727272727,0.3658536585365853,0.1707317073170731,True
778465,Bot_1st,1,Bot,1,2025-04-04,592332,NYM,2025,2,2,0,9,2,3.82,1.02,3.21,8.66,1.78,3.43,0.278,3.52,0.7,0.4042553191489361,0.625,0.1702127659574468,0.1063829787234042,True
778466,Bot_1st,1,Bot,1,2025-04-03,518876,NYY,2025,9,3,2,9,9,3.78,1.06,3.55,8.35,2.35,3.48,0.276,4.21,1.1,0.375,0.9047619047619048,0.25,0.125,True
778468,Bot_1st,0,Bot,1,2025-04-03,666157,MIL,2025,4,0,4,9,1,3.1,1.11,3.6,7.75,1.81,3.91,0.257,4.07,0.4,0.2857142857142857,0.4358974358974359,0.2857142857142857,0.0714285714285714,True
778469,Bot_1st,1,Bot,1,2025-04-02,669373,SEA,2025,6,3,8,9,3,2.26,0.79,1.88,11.78,0.83,2.15,0.34,2.32,0.1,0.3255813953488372,0.2857142857142857,0.2558139534883721,0.1395348837209302,True
778469,Top_1st,1,Top,1,2025-04-02,622491,DET,2025,5,2,5,9,2,3.03,1.27,3.28,7.24,3.03,4.26,0.25,4.16,1.0,0.4509803921568627,0.5531914893617021,0.1568627450980392,0.0784313725490196,False
778471,Bot_1st,0,Bot,1,2025-04-02,592791,ATH,2025,4,3,7,9,2,3.76,1.01,5.1,6.88,1.69,4.0,0.286,3.99,0.3,0.25,0.3783783783783784,0.15,0.05,True
778473,Bot_1st,0,Bot,1,2025-04-02,579328,STL,2025,4,5,6,9,3,3.23,1.59,4.52,8.14,5.17,4.76,0.26,4.91,0.7,0.3877551020408163,0.4651162790697674,0.1632653061224489,0.1224489795918367,True
778473,Top_1st,1,Top,1,2025-04-02,543243,LAA,2025,5,2,9,9,5,3.65,1.12,3.26,9.91,1.83,3.05,0.3,3.94,0.4,0.2619047619047619,0.4054054054054054,0.3809523809523809,0.0714285714285714,False
778474,Bot_1st,0,Bot,1,2025-04-02,641154,CWS,2025,4,1,5,9,1,2.82,1.07,2.97,9.05,2.08,3.47,0.2789999999999999,3.23,0.8,0.391304347826087,0.7,0.2826086956521739,0.108695652173913,True
778475,Bot_1st,0,Bot,1,2025-04-02,694738,HOU,2025,4,4,8,9,1,3.18,1.38,3.47,8.81,3.18,3.63,0.294,3.38,0.0,0.2571428571428571,0.2258064516129032,0.2857142857142857,0.0857142857142857,True
778475,Top_1st,1,Top,1,2025-04-02,664285,SF,2025,4,4,9,9,5,3.12,1.06,3.24,8.42,2.77,3.16,0.285,3.75,0.4,0.2368421052631578,0.4,0.3157894736842105,0.0789473684210526,False
778476,Top_1st,1,Top,1,2025-04-02,656302,CLE,2025,4,1,7,9,1,4.66,1.29,3.29,11.03,2.97,3.2,0.291,3.62,0.4,0.3255813953488372,0.5,0.2093023255813953,0.0930232558139534,False
778477,Top_1st,0,Top,1,2025-04-02,642547,KC,2025,2,0,8,9,1,2.92,1.21,3.96,9.51,3.68,4.01,0.2689999999999999,3.67,0.4,0.282051282051282,0.3714285714285714,0.2564102564102564,0.0512820512820512,False
778478,Bot_1st,1,Bot,1,2025-04-02,669022,TOR,2025,9,3,5,9,3,3.16,1.2,2.65,13.3,2.77,2.41,0.292,3.28,0.6,0.3555555555555555,0.4146341463414634,0.1555555555555555,0.0666666666666666,True
778479,Top_1st,1,Top,1,2025-04-02,686752,PIT,2025,5,3,3,9,2,3.21,1.16,4.23,7.2,2.57,4.14,0.243,4.33,0.1,0.2162162162162162,0.2058823529411764,0.2702702702702703,0.081081081081081,False
778481,Bot_1st,1,Bot,1,2025-04-02,605280,MIA,2025,6,2,6,9,2,3.07,1.16,3.87,7.89,3.07,3.68,0.278,3.88,0.7,0.3829787234042553,0.45,0.2553191489361702,0.1489361702127659,True
778482,Bot_1st,0,Bot,1,2025-04-02,607536,PHI,2025,9,0,3,9,3,5.72,1.63,3.67,7.04,1.91,3.65,0.273,4.87,0.3,0.2926829268292683,0.3333333333333333,0.1951219512195122,0.048780487804878,True
778482,Top_1st,0,Top,1,2025-04-02,554430,COL,2025,3,1,10,9,1,2.96,0.92,2.93,11.13,2.13,2.68,0.283,2.28,0.2,0.2439024390243902,0.1470588235294117,0.3170731707317073,0.1219512195121951,False
778483,Bot_1st,0,Bot,1,2025-04-02,676979,BAL,2025,4,1,8,9,0,1.98,1.06,2.67,11.09,2.85,2.86,0.288,3.05,0.9,0.3488372093023256,0.6904761904761905,0.3488372093023256,0.0,True
778484,Bot_1st,0,Bot,1,2025-04-02,668678,NYY,2025,3,0,13,9,0,5.13,1.33,4.54,8.55,4.03,4.2,0.276,3.88,0.8,0.3333333333333333,0.875,0.2888888888888888,0.1111111111111111,True
778484,Top_1st,1,Top,1,2025-04-02,607074,AZ,2025,3,4,5,9,4,2.49,0.93,2.93,11.07,3.05,3.0,0.314,2.71,0.6,0.3333333333333333,0.5,0.1666666666666666,0.0476190476190476,False
778487,Bot_1st,0,Bot,1,2025-04-01,519242,LAD,2025,4,2,5,9,2,3.06,1.24,2.98,11.44,2.53,3.11,0.314,3.19,0.3,0.1764705882352941,0.2666666666666666,0.2647058823529412,0.1176470588235294,True
778487,Top_1st,0,Top,1,2025-04-01,669160,ATL,2025,1,3,6,9,1,4.09,1.25,4.03,9.19,3.21,3.63,0.276,4.44,0.1,0.2432432432432432,0.1612903225806451,0.3513513513513513,0.1621621621621621,False
778488,Bot_1st,1,Bot,1,2025-04-01,547179,MIL,2025,5,3,7,9,3,5.12,1.46,4.83,7.48,2.77,4.35,0.259,4.47,0.5,0.3333333333333333,0.4146341463414634,0.3111111111111111,0.0888888888888888,True
778489,Bot_1st,0,Bot,1,2025-04-01,657277,HOU,2025,5,0,6,9,1,2.55,1.17,2.14,10.07,1.88,2.31,0.317,2.77,0.0,0.2571428571428571,0.2258064516129032,0.2285714285714285,0.0857142857142857,True
778491,Top_1st,0,Top,1,2025-04-01,621244,WSH,2025,4,3,8,9,2,3.86,1.3,4.4,8.36,3.6,4.13,0.278,4.62,0.1,0.1428571428571428,0.032258064516129,0.4285714285714285,0.1142857142857142,False
778492,Bot_1st,0,Bot,1,2025-04-01,669203,NYY,2025,4,3,8,9,4,2.66,1.17,3.88,8.81,3.64,3.56,0.286,3.6,1.0,0.375,0.9047619047619048,0.2708333333333333,0.125,True
778493,Top_1st,0,Top,1,2025-04-01,669358,PIT,2025,7,0,10,9,0,4.92,1.38,5.08,8.2,3.28,4.0,0.261,4.47,0.1,0.2162162162162162,0.2571428571428571,0.2702702702702703,0.054054054054054,False
778494,Top_1st,1,Top,1,2025-04-01,622663,CHC,2025,6,2,6,9,6,4.54,1.27,3.41,6.4,2.68,4.26,0.2319999999999999,4.18,0.9,0.3469387755102041,0.6410256410256411,0.1836734693877551,0.1428571428571428,False
778495,Top_1st,0,Top,1,2025-04-01,669461,LAA,2025,6,0,4,9,3,3.08,1.06,2.65,7.83,1.26,3.37,0.295,3.26,0.3,0.2439024390243902,0.3055555555555556,0.3658536585365853,0.073170731707317,False
778497,Bot_1st,1,Bot,1,2025-04-01,673540,MIA,2025,3,1,8,9,4,1.6,1.18,3.2,8.56,4.06,4.17,0.263,3.33,0.7,0.3777777777777777,0.4473684210526316,0.2444444444444444,0.1555555555555555,True
778498,Bot_1st,0,Bot,1,2025-04-01,543135,CIN,2025,4,0,8,10,0,1.56,0.81,2.32,9.48,1.3,2.65,0.298,3.35,1.1,0.375,0.4634146341463415,0.25,0.1458333333333333,True
778499,Bot_1st,0,Bot,1,2025-03-31,682847,SD,2025,9,4,2,9,7,4.4,1.43,3.96,9.71,4.55,3.74,0.289,4.97,0.6,0.3478260869565217,0.5121951219512195,0.0869565217391304,0.0869565217391304,True
778502,Top_1st,0,Top,1,2025-03-31,650911,COL,2025,4,2,7,9,1,3.15,1.31,3.57,10.14,3.56,3.13,0.289,3.4,0.2,0.2439024390243902,0.1470588235294117,0.2682926829268293,0.1219512195121951,False
778503,Bot_1st,1,Bot,1,2025-03-31,542881,STL,2025,6,2,4,9,3,3.86,1.27,4.98,7.03,3.58,5.13,0.26,4.1,1.0,0.4444444444444444,0.5,0.1296296296296296,0.1666666666666666,True
778504,Bot_1st,0,Bot,1,2025-03-31,663460,MIL,2025,3,3,8,9,0,1.43,1.0,2.45,9.44,2.63,3.27,0.316,2.79,0.5,0.3409090909090909,0.425,0.3181818181818182,0.0909090909090909,True
778506,Bot_1st,1,Bot,1,2025-03-31,663978,CWS,2025,6,4,2,9,9,3.58,1.13,4.1,6.89,2.76,4.42,0.238,4.02,0.8,0.3829787234042553,0.6744186046511628,0.2553191489361702,0.0851063829787234,True
778508,Top_1st,1,Top,1,2025-03-31,656876,PIT,2025,2,0,4,9,0,2.14,0.87,3.29,8.0,1.86,3.24,0.267,3.1,0.1,0.2162162162162162,0.2571428571428571,0.2162162162162162,0.054054054054054,False
778509,Bot_1st,1,Bot,1,2025-03-31,656849,MIA,2025,5,3,9,9,2,2.69,1.26,3.31,8.34,3.25,3.44,0.285,3.88,0.5,0.3636363636363636,0.3513513513513513,0.2727272727272727,0.1590909090909091,True
778510,Bot_1st,1,Bot,1,2025-03-30,676440,KC,2025,2,2,1,9,0,3.89,1.24,5.16,7.27,2.99,4.34,0.272,3.99,0.2,0.2432432432432432,0.4117647058823529,0.2162162162162162,0.027027027027027,True
778510,Top_1st,1,Top,1,2025-03-30,608379,CLE,2025,4,4,2,9,1,2.88,1.17,3.39,6.55,2.36,4.29,0.242,3.55,0.3,0.3333333333333333,0.4324324324324324,0.1428571428571428,0.0952380952380952,False
778511,Top_1st,0,Top,1,2025-03-31,663903,TEX,2025,1,2,8,10,0,4.66,1.34,4.31,7.49,3.68,4.49,0.266,4.53,0.3,0.2368421052631578,0.3888888888888889,0.3421052631578947,0.0526315789473684,False
778513,Bot_1st,1,Bot,1,2025-03-30,676664,SEA,2025,5,0,7,9,2,5.05,1.28,5.03,6.64,1.59,4.6,0.25,4.33,0.2,0.3636363636363636,0.5,0.2045454545454545,0.1590909090909091,True
778513,Top_1st,1,Top,1,2025-03-30,693433,ATH,2025,3,2,5,9,1,2.82,0.95,3.04,8.06,1.15,3.49,0.254,3.1,0.1,0.2105263157894736,0.2647058823529412,0.0789473684210526,0.0789473684210526,False
778514,Top_1st,0,Top,1,2025-03-30,601713,ATL,2025,1,0,4,9,0,2.74,1.01,2.96,10.25,2.6,3.39,0.281,3.52,0.1,0.282051282051282,0.2424242424242424,0.282051282051282,0.1538461538461538,False
778515,Bot_1st,1,Bot,1,2025-03-30,571510,AZ,2025,4,3,5,9,0,3.08,1.26,3.45,9.39,2.2,3.75,0.255,3.42,0.8,0.3777777777777777,0.627906976744186,0.1111111111111111,0.0444444444444444,True
778516,Top_1st,0,Top,1,2025-03-30,594798,BOS,2025,2,3,6,9,0,2.34,0.98,3.63,8.57,2.21,3.46,0.295,3.14,0.1,0.1428571428571428,0.2121212121212121,0.3714285714285714,0.0285714285714285,False
778517,Bot_1st,0,Bot,1,2025-03-30,641927,STL,2025,8,3,3,9,8,3.48,1.35,3.7,7.26,2.03,4.51,0.286,3.8,0.9,0.4444444444444444,0.4318181818181818,0.1481481481481481,0.1666666666666666,True
778517,Top_1st,1,Top,1,2025-03-30,669467,MIN,2025,4,2,3,9,2,4.91,1.38,4.95,6.0,3.14,3.72,0.239,4.62,0.4,0.2162162162162162,0.3823529411764705,0.2972972972972973,0.054054054054054,False
778518,Top_1st,0,Top,1,2025-03-28,686613,NYM,2025,4,3,7,9,3,1.83,0.91,2.66,10.26,2.44,2.74,0.288,2.98,0.5,0.3404255319148936,0.3888888888888889,0.2340425531914893,0.1489361702127659,False
778519,Bot_1st,1,Bot,1,2025-03-30,571760,MIA,2025,4,1,2,9,1,3.39,1.19,4.44,6.38,3.26,4.37,0.255,4.75,0.4,0.3409090909090909,0.25,0.2272727272727272,0.1590909090909091,True
778519,Top_1st,0,Top,1,2025-03-30,676974,PIT,2025,5,1,7,9,2,4.73,1.42,4.4,9.46,2.78,3.35,0.288,4.62,0.1,0.1944444444444444,0.2352941176470588,0.1666666666666666,0.0555555555555555,False
778522,Bot_1st,0,Bot,1,2025-03-30,592662,CIN,2025,3,1,4,9,3,2.43,1.11,3.06,9.98,3.84,3.71,0.281,2.81,0.8,0.3409090909090909,0.3055555555555556,0.2727272727272727,0.1818181818181818,True
778522,Top_1st,0,Top,1,2025-03-30,607259,SF,2025,4,1,5,9,4,3.89,1.17,3.58,6.1,1.95,4.3,0.251,3.62,0.4,0.2926829268292683,0.3684210526315789,0.3658536585365853,0.073170731707317,False
778524,Top_1st,1,Top,1,2025-03-30,671737,COL,2025,5,1,7,9,2,3.95,1.2,4.23,8.15,3.44,4.0,0.251,3.23,0.2,0.2439024390243902,0.1470588235294117,0.3170731707317073,0.1219512195121951,False
778525,Top_1st,1,Top,1,2025-03-30,605135,BAL,2025,8,2,7,9,1,3.8,1.36,3.57,9.36,2.04,3.3,0.266,3.65,0.5,0.2631578947368421,0.6216216216216216,0.3157894736842105,0.0,False
778527,Top_1st,1,Top,1,2025-03-30,663436,LAA,2025,4,2,2,9,2,3.67,1.24,4.45,5.37,2.23,4.37,0.225,5.76,0.3,0.2439024390243902,0.3055555555555556,0.3414634146341463,0.073170731707317,False
778528,Bot_1st,1,Bot,1,2025-03-29,657746,STL,2025,5,2,5,9,1,2.91,0.9,3.48,10.06,1.59,3.69,0.2739999999999999,3.3,0.9,0.4230769230769231,0.4318181818181818,0.1538461538461538,0.1346153846153846,True
778528,Top_1st,0,Top,1,2025-03-29,607200,MIN,2025,2,0,2,9,1,3.82,1.29,4.29,5.8,3.82,4.89,0.238,5.24,0.3,0.2162162162162162,0.4,0.3783783783783784,0.027027027027027,False
778529,Bot_1st,1,Bot,1,2025-03-29,668909,KC,2025,4,1,2,9,1,3.79,1.45,4.37,10.01,5.16,3.95,0.283,4.5,0.4,0.2368421052631578,0.3888888888888889,0.2105263157894736,0.0,True
778531,Top_1st,1,Top,1,2025-03-29,641816,BOS,2025,2,4,3,9,1,2.02,1.07,3.23,6.69,3.28,4.19,0.253,3.72,0.1,0.1428571428571428,0.2121212121212121,0.4285714285714285,0.0285714285714285,False
778532,Top_1st,1,Top,1,2025-03-29,694297,CHC,2025,6,1,5,9,3,5.05,1.32,5.01,7.07,2.17,4.13,0.251,6.7,0.2,0.2790697674418604,0.3055555555555556,0.2093023255813953,0.1395348837209302,False
778534,Bot_1st,0,Bot,1,2025-03-29,667755,CWS,2025,2,2,5,9,0,3.41,1.51,3.74,6.42,4.46,3.84,0.258,4.02,0.3,0.3095238095238095,0.4736842105263157,0.2619047619047619,0.0952380952380952,True
778535,Bot_1st,1,Bot,1,2025-03-29,666200,WSH,2025,5,2,11,9,2,3.58,1.34,2.67,10.36,2.82,3.1,0.3,3.33,0.1,0.1666666666666666,0.0625,0.3611111111111111,0.1111111111111111,True
778535,Top_1st,1,Top,1,2025-03-29,663623,PHI,2025,7,2,2,9,2,3.93,1.17,4.42,5.77,2.45,4.57,0.2689999999999999,5.07,0.4,0.3170731707317073,0.4473684210526316,0.1951219512195122,0.073170731707317,False
778536,Bot_1st,1,Bot,1,2025-03-29,665152,TOR,2025,5,2,6,9,5,4.7,1.39,4.34,6.85,2.42,4.31,0.26,4.18,0.7,0.4,0.375,0.14,0.16,True
778537,Top_1st,0,Top,1,2025-03-29,641793,COL,2025,4,0,7,9,1,3.86,1.1,5.13,5.79,1.33,4.28,0.24,4.56,0.2,0.2682926829268293,0.1515151515151515,0.2926829268292683,0.1463414634146341,False
778538,Top_1st,0,Top,1,2025-03-29,608331,MIL,2025,7,4,4,9,6,1.92,0.97,2.87,8.4,1.92,3.23,0.266,3.62,1.1,0.42,0.6136363636363636,0.24,0.1,False
778539,Bot_1st,1,Bot,1,2025-03-29,663559,MIA,2025,7,0,4,9,2,3.14,1.08,4.06,5.59,3.0,4.62,0.252,3.42,0.5,0.3636363636363636,0.2571428571428571,0.2272727272727272,0.1818181818181818,True
778540,Top_1st,0,Top,1,2025-03-29,666157,SF,2025,5,1,1,9,2,3.1,1.11,3.6,7.75,1.81,3.91,0.257,4.07,0.5,0.3636363636363636,0.425,0.2954545454545454,0.0909090909090909,False
778541,Top_1st,0,Top,1,2025-03-28,622491,ATH,2025,3,3,4,9,2,3.03,1.27,3.28,7.24,3.03,4.26,0.25,4.16,0.1,0.2368421052631578,0.3142857142857143,0.1052631578947368,0.0789473684210526,False
778542,Top_1st,1,Top,1,2025-03-28,656302,ATL,2025,4,2,7,9,3,4.66,1.29,3.29,11.03,2.97,3.2,0.291,3.62,0.1,0.2564102564102564,0.2571428571428571,0.282051282051282,0.1025641025641025,False
778543,Bot_1st,1,Bot,1,2025-03-28,592791,AZ,2025,9,0,1,9,5,3.76,1.01,5.1,6.88,1.69,4.0,0.286,3.99,1.0,0.4285714285714285,0.6521739130434783,0.0816326530612244,0.0612244897959183,True
778543,Top_1st,0,Top,1,2025-03-28,518876,CHC,2025,3,4,1,9,1,3.78,1.06,3.55,8.35,2.35,3.48,0.276,4.21,0.2,0.2439024390243902,0.2571428571428571,0.1951219512195122,0.1219512195121951,False
778544,Bot_1st,1,Bot,1,2025-03-28,656427,LAD,2025,3,3,5,9,2,3.72,1.09,3.94,10.47,2.76,3.41,0.294,3.91,0.4,0.2,0.34375,0.2,0.0857142857142857,True
778544,Top_1st,1,Top,1,2025-03-28,808967,DET,2025,5,2,10,9,2,2.39,1.0,3.01,10.24,3.06,2.84,0.287,2.83,0.0,0.2222222222222222,0.2,0.1944444444444444,0.0277777777777777,False
778545,Bot_1st,1,Bot,1,2025-03-27,519242,SD,2025,6,1,7,9,3,3.06,1.24,2.98,11.44,2.53,3.11,0.314,3.19,0.7,0.3478260869565217,0.375,0.1739130434782608,0.1304347826086956,True
778546,Bot_1st,0,Bot,1,2025-03-27,669373,LAD,2025,6,1,2,9,4,2.26,0.79,1.88,11.78,0.83,2.15,0.34,2.32,0.4,0.1944444444444444,0.3529411764705882,0.1944444444444444,0.0555555555555555,True
778547,Bot_1st,0,Bot,1,2025-03-27,622663,SEA,2025,3,5,6,9,0,4.54,1.27,3.41,6.4,2.68,4.26,0.2319999999999999,4.18,0.2,0.3,0.4411764705882353,0.175,0.1,True
778548,Bot_1st,1,Bot,1,2025-03-28,656605,MIA,2025,5,1,4,9,1,3.73,1.26,3.2,7.2,2.44,3.92,0.266,4.02,0.5,0.3488372093023256,0.2352941176470588,0.2558139534883721,0.1860465116279069,True
778549,Top_1st,0,Top,1,2025-03-28,592332,BAL,2025,3,1,4,9,2,3.82,1.02,3.21,8.66,1.78,3.43,0.278,3.52,0.3,0.1944444444444444,0.5,0.3888888888888889,0.0,False
778551,Bot_1st,1,Bot,1,2025-03-27,641154,STL,2025,8,0,3,9,4,2.82,1.07,2.97,9.05,2.08,3.47,0.2789999999999999,3.23,1.0,0.4444444444444444,0.4444444444444444,0.1851851851851851,0.1481481481481481,True
778551,Top_1st,0,Top,1,2025-03-27,543243,MIN,2025,4,2,6,9,2,3.65,1.12,3.26,9.91,1.83,3.05,0.3,3.94,0.3,0.2162162162162162,0.4,0.4054054054054054,0.027027027027027,False
778552,Top_1st,1,Top,1,2025-03-27,668678,CHC,2025,4,4,4,9,4,5.13,1.33,4.54,8.55,4.03,4.2,0.276,3.88,0.2,0.2619047619047619,0.2777777777777778,0.1904761904761904,0.119047619047619,False
778553,Bot_1st,0,Bot,1,2025-03-27,676979,TEX,2025,5,2,4,9,2,1.98,1.06,2.67,11.09,2.85,2.86,0.288,3.05,0.9,0.2857142857142857,0.631578947368421,0.3571428571428571,0.0714285714285714,True
778553,Top_1st,0,Top,1,2025-03-27,543135,BOS,2025,3,0,9,9,2,1.56,0.81,2.32,9.48,1.3,2.65,0.298,3.35,0.4,0.25,0.3333333333333333,0.375,0.05,False
778554,Bot_1st,1,Bot,1,2025-03-27,579328,CWS,2025,5,0,5,9,3,3.23,1.59,4.52,8.14,5.17,4.76,0.26,4.91,0.5,0.3409090909090909,0.6097560975609756,0.2727272727272727,0.0681818181818181,True
778555,Bot_1st,0,Bot,1,2025-03-27,554430,WSH,2025,2,2,8,9,1,2.96,0.92,2.93,11.13,2.13,2.68,0.283,2.28,0.5,0.2857142857142857,0.3235294117647059,0.2619047619047619,0.1904761904761904,True
778555,Top_1st,0,Top,1,2025-03-27,669022,PHI,2025,1,0,13,9,0,3.16,1.2,2.65,13.3,2.77,2.41,0.292,3.28,0.4,0.275,0.4210526315789473,0.2,0.05,False
778556,Top_1st,1,Top,1,2025-03-27,621244,BAL,2025,9,2,5,9,6,3.86,1.3,4.4,8.36,3.6,4.13,0.278,4.62,0.4,0.2105263157894736,0.6,0.4210526315789473,0.0,False
778557,Bot_1st,1,Bot,1,2025-03-27,642547,NYY,2025,4,1,8,9,2,2.92,1.21,3.96,9.51,3.68,4.01,0.2689999999999999,3.67,0.5,0.2682926829268293,0.4864864864864865,0.2682926829268293,0.0975609756097561,True
778557,Top_1st,0,Top,1,2025-03-27,607074,MIL,2025,4,2,7,9,1,2.49,0.93,2.93,11.07,3.05,3.0,0.314,2.71,1.1,0.42,0.6136363636363636,0.22,0.1,False
778559,Bot_1st,0,Bot,1,2025-03-27,605280,HOU,2025,5,5,4,9,3,3.07,1.16,3.87,7.89,3.07,3.68,0.278,3.88,0.0,0.2352941176470588,0.21875,0.2352941176470588,0.0588235294117647,True
778559,Top_1st,1,Top,1,2025-03-27,664285,NYM,2025,4,3,4,9,0,3.12,1.06,3.24,8.42,2.77,3.16,0.285,3.75,0.5,0.3404255319148936,0.3888888888888889,0.2340425531914893,0.1489361702127659,False
778560,Bot_1st,0,Bot,1,2025-03-28,607536,TB,2025,2,0,7,9,0,5.72,1.63,3.67,7.04,1.91,3.65,0.273,4.87,0.9,0.3260869565217391,0.4166666666666667,0.1739130434782608,0.1521739130434782,True
778560,Top_1st,1,Top,1,2025-03-28,686752,COL,2025,6,2,8,9,2,3.21,1.16,4.23,7.2,2.57,4.14,0.243,4.33,0.2,0.2857142857142857,0.1515151515151515,0.3333333333333333,0.1666666666666666,False
778561,Bot_1st,1,Bot,1,2025-03-27,657277,CIN,2025,6,3,5,9,3,2.55,1.17,2.14,10.07,1.88,2.31,0.317,2.77,0.8,0.3555555555555555,0.3055555555555556,0.2444444444444444,0.2,True
778563,Bot_1st,0,Bot,1,2025-03-18,808967,CHC,2025,3,1,4,9,1,2.39,1.0,3.01,10.24,3.06,2.84,0.287,2.83,0.3,0.2564102564102564,0.3823529411764705,0.2051282051282051,0.1025641025641025,True
778709,Bot_1st,0,Bot,1,2025-03-25,663460,TEX,2025,5,1,8,9,1,1.43,1.0,2.45,9.44,2.63,3.27,0.316,2.79,0.9,0.2857142857142857,0.631578947368421,0.3809523809523809,0.0714285714285714,True
778709,Top_1st,1,Top,1,2025-03-25,594798,KC,2025,4,1,2,9,3,2.34,0.98,3.63,8.57,2.21,3.46,0.295,3.14,0.5,0.2682926829268293,0.4615384615384615,0.2439024390243902,0.0,False
778711,Top_1st,1,Top,1,2025-03-22,686613,MIA,2025,5,6,4,9,5,1.83,0.91,2.66,10.26,2.44,2.74,0.288,2.98,0.7,0.391304347826087,0.3333333333333333,0.2608695652173913,0.1739130434782608,False
778712,Bot_1st,1,Bot,1,2025-03-24,608379,TEX,2025,5,1,8,9,2,2.88,1.17,3.39,6.55,2.36,4.29,0.242,3.55,0.9,0.3023255813953488,0.6410256410256411,0.3023255813953488,0.0697674418604651,True
778712,Top_1st,0,Top,1,2025-03-24,641816,KC,2025,4,1,1,9,1,2.02,1.07,3.23,6.69,3.28,4.19,0.253,3.72,0.6,0.2857142857142857,0.55,0.238095238095238,0.0,False
