game_pk,pitcher,game_date_start,hits_allowed,walks,strikeouts,batters_faced,runs_allowed
717358,641729,2023-07-18,0,1,1,4,0
717313,641729,2023-07-21,0,0,2,3,0
717296,641729,2023-07-22,1,0,1,5,1
717261,641729,2023-07-25,0,0,3,3,0
717231,641729,2023-07-28,1,0,0,4,0
717206,641729,2023-07-30,0,1,3,4,0
717176,641729,2023-08-01,0,0,0,1,0
717141,641729,2023-08-04,0,0,2,3,0
717098,641729,2023-08-06,2,1,0,6,1
717079,641729,2023-08-08,1,0,2,4,0
717056,641729,2023-08-10,1,0,1,4,2
717001,641729,2023-08-14,1,1,2,5,1
716949,641729,2023-08-18,1,1,1,4,0
716891,641729,2023-08-22,0,0,2,3,0
716852,641729,2023-08-25,2,0,0,5,0
716812,641729,2023-08-28,1,0,3,4,0
716768,641729,2023-08-31,2,1,2,6,2
716741,641729,2023-09-02,0,0,1,3,0
716689,641729,2023-09-06,2,0,1,5,1
717664,641729,2023-09-11,0,0,1,2,0
716618,641729,2023-09-12,3,0,0,4,2
716582,641729,2023-09-15,0,0,2,3,0
716521,641729,2023-09-19,0,0,2,3,0
716496,641729,2023-09-21,1,0,1,4,0
716467,641729,2023-09-24,1,0,1,4,0
716399,641729,2023-09-28,0,0,2,3,0
716354,641729,2023-10-01,2,0,0,4,2
748563,641729,2023-10-09,1,1,1,5,0
747929,641729,2024-03-17,0,0,1,2,0
747885,641729,2024-03-20,2,0,1,4,0
747813,641729,2024-03-25,1,0,2,4,0
745604,641729,2024-03-29,1,0,1,4,0
745602,641729,2024-03-31,0,1,0,3,0
747143,641729,2024-04-05,1,0,1,4,0
747141,641729,2024-04-07,0,0,2,5,0
747138,641729,2024-04-09,1,0,0,2,0
746079,641729,2024-04-14,1,0,2,4,0
746400,641729,2024-04-16,0,0,1,3,0
746401,641729,2024-04-17,0,0,1,4,0
747135,641729,2024-04-20,0,0,2,3,0
747132,641729,2024-04-24,0,0,1,3,0
747131,641729,2024-04-27,3,0,0,6,2
745263,641729,2024-04-29,2,1,2,6,0
745261,641729,2024-05-01,0,0,0,3,0
746152,641729,2024-05-03,1,0,1,4,0
747126,641729,2024-05-07,0,0,1,4,0
745828,641729,2024-05-11,0,2,2,5,0
747122,641729,2024-05-17,0,0,1,3,0
747119,641729,2024-05-20,3,2,0,8,4
746874,641729,2024-05-23,0,0,0,3,0
745498,641729,2024-05-26,0,0,3,3,0
747114,641729,2024-05-30,1,0,1,4,0
747116,641729,2024-05-31,1,1,2,5,0
747110,641729,2024-06-02,0,1,1,4,0
744844,641729,2024-06-06,0,0,1,3,0
744849,641729,2024-06-09,0,1,1,4,0
747028,641729,2024-06-12,3,0,2,6,2
747026,641729,2024-06-13,1,0,0,4,0
747108,641729,2024-06-17,0,0,1,3,0
747107,641729,2024-06-18,1,0,1,4,0
745727,641729,2024-06-23,0,0,2,3,0
745157,641729,2024-06-26,0,1,0,3,0
747104,641729,2024-06-29,0,2,1,5,0
747100,641729,2024-07-03,0,0,1,3,0
747099,641729,2024-07-06,0,1,2,4,0
747181,641729,2024-07-08,0,1,1,4,0
747179,641729,2024-07-10,2,2,0,7,2
745390,641729,2024-07-12,1,0,1,4,0
745385,641729,2024-07-14,1,0,0,5,0
747093,641729,2024-07-20,0,0,0,3,0
745794,641729,2024-07-25,0,0,1,2,0
745793,641729,2024-07-27,0,0,1,3,0
745958,641729,2024-07-30,0,1,2,4,0
745960,641729,2024-07-31,1,0,2,4,0
747089,641729,2024-08-02,1,1,3,5,0
747086,641729,2024-08-06,3,0,0,5,1
746520,641729,2024-08-10,0,0,2,3,0
746517,641729,2024-08-11,4,0,0,5,5
745300,641729,2024-08-12,0,1,1,4,0
746186,641729,2024-08-18,0,1,2,4,0
747083,641729,2024-08-20,0,0,1,3,0
747084,641729,2024-08-21,1,0,0,4,1
747080,641729,2024-08-23,1,0,0,3,0
745864,641729,2024-08-27,2,0,2,7,1
745866,641729,2024-08-28,0,1,3,4,0
745533,641729,2024-08-30,2,0,0,5,0
745536,641729,2024-09-01,0,0,3,3,0
747079,641729,2024-09-03,0,1,3,4,0
747075,641729,2024-09-04,0,0,2,3,0
747074,641729,2024-09-06,0,0,0,3,0
747072,641729,2024-09-08,1,1,2,6,2
747069,641729,2024-09-13,0,0,2,3,0
747071,641729,2024-09-15,0,1,1,5,0
746662,641729,2024-09-18,0,0,2,3,0
746013,641729,2024-09-20,0,0,3,3,0
746012,641729,2024-09-21,1,0,2,4,0
747068,641729,2024-09-24,1,0,2,4,0
747066,641729,2024-09-28,0,2,1,6,0
747064,641729,2024-09-30,0,0,0,3,0
747139,641729,2024-09-30,3,0,0,3,2
775336,641729,2024-10-02,0,1,1,4,0
719077,641743,2023-03-17,1,1,3,5,0
719004,641743,2023-03-22,0,1,1,4,0
717782,641743,2023-06-13,0,0,0,3,0
717747,641743,2023-06-15,1,0,1,4,0
717744,641743,2023-06-16,0,0,2,3,0
717708,641743,2023-06-18,3,0,0,3,2
717637,641743,2023-06-24,0,0,0,3,0
717559,641743,2023-06-30,0,2,0,3,0
717521,641743,2023-07-02,0,0,0,3,0
717511,641743,2023-07-03,1,2,0,3,0
717419,641743,2023-07-14,0,1,2,5,0
717353,641743,2023-07-18,0,1,1,4,0
717286,641743,2023-07-23,0,1,1,5,0
717238,641743,2023-07-27,3,0,1,6,2
717173,641743,2023-08-01,4,2,0,9,4
716454,641743,2023-09-24,0,1,2,5,0
716430,641743,2023-09-27,0,0,0,3,0
716355,641743,2023-10-01,1,1,1,4,4
733582,641745,2023-03-19,7,2,4,9,7
718973,641745,2023-03-24,5,1,8,9,0
718745,641745,2023-04-02,5,5,6,9,2
718680,641745,2023-04-07,3,3,3,9,1
718595,641745,2023-04-12,3,2,7,9,1
718522,641745,2023-04-18,3,5,2,9,3
718438,641745,2023-04-24,4,6,2,9,4
718378,641745,2023-04-29,6,5,4,9,1
718299,641745,2023-05-05,11,4,1,9,6
718222,641745,2023-05-10,3,4,4,9,1
718162,641745,2023-05-15,3,9,2,10,3
716611,641745,2023-09-12,0,2,0,3,0
716547,641745,2023-09-17,1,3,0,7,3
746804,641745,2024-04-29,0,2,1,8,0
745187,641745,2024-05-03,5,2,5,9,3
745095,641745,2024-05-07,5,0,0,9,1
746798,641745,2024-05-12,0,1,3,9,0
745744,641745,2024-05-18,7,1,4,9,6
747034,641745,2024-05-27,7,1,2,10,4
746952,641745,2024-06-01,2,0,2,8,2
746950,641745,2024-06-05,0,0,0,3,0
746785,641745,2024-06-07,1,1,2,8,1
746787,641745,2024-06-09,0,0,1,2,0
746944,641745,2024-06-13,2,1,3,9,0
744918,641745,2024-06-17,1,1,0,7,0
746698,641745,2024-06-21,1,1,0,6,0
746699,641745,2024-06-23,4,1,1,8,3
746922,641745,2024-08-10,6,2,6,9,3
746915,641745,2024-08-26,7,3,2,9,5
778747,641745,2025-03-21,2,0,3,7,0
778744,641745,2025-03-24,0,0,2,3,0
778543,641745,2025-03-28,4,1,3,9,2
778471,641745,2025-04-02,0,1,0,4,0
778450,641745,2025-04-05,0,0,1,3,0
778430,641745,2025-04-06,1,0,2,4,0
778331,641745,2025-04-13,1,1,1,6,0
778315,641745,2025-04-14,3,1,2,6,2
778268,641745,2025-04-18,0,0,2,3,0
778257,641745,2025-04-19,0,0,1,3,0
778220,641745,2025-04-22,2,2,0,6,3
778182,641745,2025-04-25,1,1,1,5,0
778174,641745,2025-04-26,0,0,2,3,0
778112,641745,2025-04-30,1,0,1,5,0
778071,641745,2025-05-03,1,0,1,6,0
778027,641745,2025-05-06,1,0,0,3,0
778020,641745,2025-05-07,0,0,1,3,0
777982,641745,2025-05-10,0,0,2,3,0
777968,641745,2025-05-11,1,0,1,3,0
777921,641745,2025-05-14,1,0,1,4,0
777881,641745,2025-05-17,0,1,1,4,0
777872,641745,2025-05-18,0,1,1,4,0
777833,641745,2025-05-21,0,0,0,4,0
777811,641745,2025-05-23,1,1,1,5,0
777779,641745,2025-05-25,2,0,2,5,0
777751,641745,2025-05-27,0,0,0,3,0
777731,641745,2025-05-28,1,0,1,4,0
777704,641745,2025-05-31,0,0,0,3,0
747903,641750,2024-03-18,0,1,0,3,1
747857,641750,2024-03-22,2,1,2,5,5
717169,641755,2023-08-01,1,0,1,4,1
717127,641755,2023-08-04,1,0,1,4,0
717099,641755,2023-08-06,1,1,1,4,0
717065,641755,2023-08-09,0,0,3,3,0
717007,641755,2023-08-13,3,1,1,6,3
716978,641755,2023-08-15,1,0,0,2,1
716977,641755,2023-08-16,3,0,1,5,2
716748,641755,2023-09-02,0,0,1,1,0
716730,641755,2023-09-03,0,1,1,4,0
716702,641755,2023-09-05,0,0,0,3,0
716634,641755,2023-09-10,1,0,0,4,0
716625,641755,2023-09-11,2,1,0,6,2
716599,641755,2023-09-13,1,0,1,6,0
716550,641755,2023-09-16,2,1,1,6,0
716516,641755,2023-09-19,1,1,2,4,2
716438,641755,2023-09-26,1,1,1,5,0
716387,641755,2023-09-29,2,0,1,5,1
716359,641755,2023-10-01,1,0,1,4,0
747936,641755,2024-03-16,0,0,0,3,1
747894,641755,2024-03-19,3,2,1,6,3
747834,641755,2024-03-23,0,0,1,3,0
747810,641755,2024-03-25,3,0,0,5,1
747223,641755,2024-03-29,1,2,1,5,0
747221,641755,2024-03-30,1,1,1,4,0
746900,641755,2024-04-03,3,2,1,6,3
746575,641755,2024-04-06,3,0,0,5,2
746574,641755,2024-04-07,1,0,1,4,0
746571,641755,2024-04-09,0,2,1,5,0
744954,641755,2024-04-12,2,0,0,5,2
745593,641755,2024-04-16,1,1,2,5,2
746570,641755,2024-04-20,1,0,0,4,0
746572,641755,2024-04-21,0,0,2,3,0
746564,641755,2024-04-25,3,0,1,5,1
746560,641755,2024-04-27,4,2,0,7,3
745504,641755,2024-05-05,1,0,2,5,0
746559,641755,2024-05-07,0,0,1,3,0
746554,641755,2024-05-11,0,0,1,4,0
746555,641755,2024-05-12,0,1,0,4,0
745418,641755,2024-05-14,0,0,0,3,0
745339,641755,2024-05-18,1,0,0,1,0
745336,641755,2024-05-19,1,0,1,4,0
745662,641755,2024-05-21,2,1,2,6,1
745660,641755,2024-05-23,2,0,1,5,2
746558,641755,2024-05-24,0,0,2,3,0
746557,641755,2024-05-26,0,0,0,3,0
746551,641755,2024-05-29,2,1,3,7,2
746550,641755,2024-06-04,0,0,1,3,0
746544,641755,2024-06-05,1,1,2,5,2
745174,641755,2024-06-06,1,0,1,2,0
745166,641755,2024-06-08,1,0,1,4,0
745899,641755,2024-06-11,2,0,2,5,2
746546,641755,2024-06-16,2,2,2,5,0
746542,641755,2024-06-18,2,2,1,5,4
746539,641755,2024-06-20,1,0,0,5,0
746540,641755,2024-06-21,1,1,0,5,0
746374,641755,2024-06-26,0,1,0,4,3
746779,641755,2024-06-30,0,0,1,6,0
746532,641755,2024-07-04,1,1,2,7,0
746529,641755,2024-07-06,1,0,0,3,0
746692,641755,2024-07-08,3,1,2,7,3
746688,641755,2024-07-11,1,0,1,4,0
745798,641755,2024-07-13,1,0,1,4,0
745797,641755,2024-07-14,1,0,2,4,0
746531,641755,2024-07-19,2,1,2,5,0
746528,641755,2024-07-21,1,0,0,4,0
746525,641755,2024-07-24,0,0,1,3,0
745315,641755,2024-07-26,1,1,1,5,2
745305,641755,2024-07-28,0,1,1,5,0
746198,641755,2024-07-31,0,1,2,5,0
746196,641755,2024-08-01,0,0,1,3,0
745387,641755,2024-08-02,0,0,0,3,0
746519,641755,2024-08-06,0,0,2,3,0
746521,641755,2024-08-07,0,1,1,4,0
746523,641755,2024-08-09,1,0,1,4,0
747165,641755,2024-08-12,0,0,1,4,2
747160,641755,2024-08-13,0,0,1,3,0
746518,641755,2024-08-16,1,0,2,5,0
746516,641755,2024-08-18,1,0,1,4,1
744814,641755,2024-08-20,1,0,1,4,0
746513,641755,2024-08-26,0,0,2,3,0
746510,641755,2024-08-27,3,1,0,4,2
746507,641755,2024-08-31,0,2,3,5,0
747073,641755,2024-09-05,0,0,2,3,0
745941,641755,2024-09-06,0,1,0,3,0
745940,641755,2024-09-08,0,0,1,3,0
746427,641755,2024-09-12,1,1,2,5,0
746508,641755,2024-09-14,0,0,2,3,0
746500,641755,2024-09-18,2,1,0,4,2
778918,641755,2025-03-20,0,0,1,1,0
787943,641755,2025-03-25,0,0,0,1,0
778560,641755,2025-03-28,3,1,0,5,2
778524,641755,2025-03-30,3,1,0,6,4
778467,641755,2025-04-03,0,3,2,6,1
778394,641755,2025-04-08,0,0,1,3,0
778379,641755,2025-04-09,0,0,0,3,0
778352,641755,2025-04-12,0,0,1,3,0
778326,641755,2025-04-14,0,1,2,6,1
778287,641755,2025-04-16,0,0,1,4,0
778247,641755,2025-04-19,0,0,2,3,0
778266,641755,2025-04-20,1,0,3,4,0
778215,641755,2025-04-22,1,0,1,5,1
778161,641755,2025-04-26,3,1,0,7,2
778082,641755,2025-05-02,0,0,0,3,0
778048,641755,2025-05-04,3,2,1,7,3
778029,641755,2025-05-08,3,1,1,8,2
777976,641755,2025-05-10,0,1,1,4,0
777949,641755,2025-05-12,0,0,1,3,0
777918,641755,2025-05-14,0,0,0,2,0
777887,641755,2025-05-17,2,0,1,5,1
777870,641755,2025-05-18,0,2,1,4,0
777817,641755,2025-05-22,0,1,1,4,0
777768,641755,2025-05-25,1,1,1,5,1
777751,641755,2025-05-27,2,1,1,7,2
719049,641771,2023-03-19,4,1,5,9,1
718981,641771,2023-03-24,5,3,5,10,2
718715,641771,2023-04-04,4,1,4,9,4
718645,641771,2023-04-09,6,3,3,9,3
718573,641771,2023-04-15,7,3,2,9,5
718468,641771,2023-04-22,3,4,5,9,1
718399,641771,2023-04-29,7,5,4,9,8
718064,641771,2023-05-23,1,1,2,7,0
718014,641771,2023-05-26,1,0,2,6,1
717985,641771,2023-05-28,3,0,2,9,2
717914,641771,2023-06-03,0,1,1,6,1
717881,641771,2023-06-06,4,3,0,9,4
717816,641771,2023-06-10,2,1,2,8,1
717778,641771,2023-06-13,3,1,1,7,2
717749,641771,2023-06-16,1,0,0,3,0
717734,641771,2023-06-17,1,2,2,7,2
717699,641771,2023-06-19,0,2,0,5,0
717642,641771,2023-06-23,4,2,1,9,4
747934,641771,2024-03-16,5,0,2,9,3
747879,641771,2024-03-20,2,1,0,5,2
747850,641771,2024-03-22,1,1,2,5,1
747189,641771,2024-06-16,4,6,6,9,7
746781,641771,2024-06-19,0,1,1,4,0
746457,641771,2024-06-23,6,1,7,10,2
746816,641771,2024-06-27,1,2,3,9,0
746619,641771,2024-07-04,5,4,1,9,3
746773,641771,2024-07-10,0,2,1,9,0
746769,641771,2024-07-14,6,3,4,9,4
746284,641771,2024-07-19,3,0,2,9,1
744985,641771,2024-07-23,0,1,0,4,0
746770,641771,2024-07-28,2,2,4,10,1
746764,641771,2024-07-31,2,0,1,5,0
745875,641771,2024-08-02,0,0,2,6,0
745628,641771,2024-08-05,2,0,2,4,1
745629,641771,2024-08-06,0,0,0,3,0
746760,641771,2024-08-09,1,1,0,4,0
746761,641771,2024-08-10,3,1,0,5,2
746757,641771,2024-08-13,2,0,0,3,0
746759,641771,2024-08-14,4,0,2,6,5
746357,641771,2024-08-16,1,0,2,4,1
745294,641771,2024-08-19,1,0,2,4,0
745297,641771,2024-08-21,1,0,4,7,0
746756,641771,2024-08-24,1,1,1,7,0
746755,641771,2024-08-27,0,0,2,3,0
746751,641771,2024-08-31,0,0,1,3,0
746992,641771,2024-09-02,3,2,1,6,4
746911,641771,2024-09-07,0,0,3,3,0
746745,641771,2024-09-11,3,0,2,8,1
746740,641771,2024-09-14,2,3,1,7,3
746179,641771,2024-09-16,2,0,1,4,2
746172,641771,2024-09-18,2,3,1,9,2
745364,641771,2024-09-20,1,0,0,4,0
719091,641778,2023-03-16,4,4,2,9,2
718926,641778,2023-03-27,9,2,4,9,4
718738,641778,2023-04-02,5,2,5,9,2
718660,641778,2023-04-08,7,3,4,9,6
718574,641778,2023-04-14,5,2,5,9,1
718502,641778,2023-04-19,4,1,4,9,2
718428,641778,2023-04-25,8,2,4,9,4
718315,641778,2023-05-03,4,4,6,9,4
718241,641778,2023-05-09,4,2,4,9,4
718177,641778,2023-05-14,2,2,6,9,2
718093,641778,2023-05-20,6,2,2,9,6
716373,641778,2023-09-30,9,4,2,9,8
747815,641778,2024-03-25,1,0,3,6,0
779119,641778,2025-03-18,4,2,3,9,5
778114,641778,2025-04-30,3,3,4,9,2
778025,641778,2025-05-06,0,0,0,1,0
777958,641778,2025-05-11,1,1,5,10,0
777886,641778,2025-05-17,3,0,5,9,1
777810,641778,2025-05-23,6,2,2,9,3
777724,641778,2025-05-28,0,2,4,9,0
719093,641793,2023-03-16,1,1,1,4,0
719042,641793,2023-03-19,0,0,2,3,0
718982,641793,2023-03-23,0,0,1,3,0
718951,641793,2023-03-25,2,1,0,5,2
718270,641793,2023-05-07,2,1,0,6,2
718245,641793,2023-05-09,1,1,2,8,1
718150,641793,2023-05-16,0,0,3,3,0
718122,641793,2023-05-18,3,0,1,6,1
718081,641793,2023-05-21,1,0,0,4,0
718077,641793,2023-05-22,3,0,0,4,1
717732,641793,2023-06-16,3,1,1,7,1
717717,641793,2023-06-17,0,1,0,4,0
717677,641793,2023-06-21,1,0,2,4,0
717632,641793,2023-06-24,2,0,2,9,2
717568,641793,2023-06-29,1,0,3,7,0
717519,641793,2023-07-02,0,0,2,3,0
717491,641793,2023-07-05,4,0,2,9,2
717429,641793,2023-07-09,4,0,1,9,2
717346,641793,2023-07-19,5,0,4,9,1
717291,641793,2023-07-23,1,0,3,7,0
717196,641793,2023-07-30,8,0,4,9,2
717135,641793,2023-08-04,3,1,1,9,0
717048,641793,2023-08-10,7,0,5,9,3
716989,641793,2023-08-15,3,0,5,9,1
716898,641793,2023-08-22,7,1,6,9,3
716828,641793,2023-08-27,4,2,4,9,4
716754,641793,2023-09-02,9,1,1,9,4
716683,641793,2023-09-07,5,1,3,9,1
716613,641793,2023-09-12,5,0,8,9,3
716553,641793,2023-09-17,4,0,3,9,1
716463,641793,2023-09-23,5,3,6,9,0
716392,641793,2023-09-29,3,2,1,9,3
748580,641793,2023-10-04,0,1,4,7,0
747826,641793,2024-03-24,6,2,3,9,2
745119,641793,2024-03-30,4,2,6,9,0
746576,641793,2024-04-05,5,0,5,9,1
746247,641793,2024-04-10,6,3,4,9,1
745105,641793,2024-04-17,8,0,7,9,3
745107,641793,2024-04-22,9,0,7,9,6
746805,641793,2024-04-28,8,0,6,9,2
745100,641793,2024-05-04,6,0,6,9,1
745096,641793,2024-05-11,4,3,3,9,2
746959,641793,2024-05-16,7,2,3,9,4
745090,641793,2024-05-21,3,1,7,9,2
745091,641793,2024-05-28,6,2,9,9,3
747030,641793,2024-06-02,11,1,2,10,3
745085,641793,2024-06-09,7,1,3,9,3
747112,641793,2024-06-14,8,1,2,10,7
745889,641793,2024-06-20,5,2,5,10,2
745076,641793,2024-06-25,4,1,6,9,2
746282,641793,2024-07-02,4,0,4,9,0
744993,641793,2024-07-07,9,1,5,9,7
745067,641793,2024-07-13,6,3,3,9,2
745717,641793,2024-07-22,9,2,6,9,5
745059,641793,2024-07-27,3,2,5,9,0
746358,641793,2024-08-03,4,1,3,9,1
745062,641793,2024-08-09,7,1,5,9,3
745053,641793,2024-08-14,1,2,3,9,1
745046,641793,2024-09-02,7,4,2,9,4
746989,641793,2024-09-08,3,1,4,9,0
746586,641793,2024-09-13,2,0,5,9,0
745041,641793,2024-09-19,1,0,7,9,0
746420,641793,2024-09-25,7,0,7,9,3
778964,641793,2025-03-19,8,0,5,9,2
778899,641793,2025-03-24,4,1,2,9,3
778537,641793,2025-03-29,4,0,7,9,1
778454,641793,2025-04-04,6,2,3,9,5
778382,641793,2025-04-10,8,1,4,9,7
778298,641793,2025-04-16,5,2,5,9,1
778212,641793,2025-04-22,6,1,2,9,3
778146,641793,2025-04-27,5,1,1,9,2
778074,641793,2025-05-03,3,0,3,9,2
778002,641793,2025-05-09,6,1,5,9,2
777913,641793,2025-05-15,8,1,2,9,3
777848,641793,2025-05-20,7,1,6,9,2
777762,641793,2025-05-26,3,1,4,9,0
777693,641793,2025-05-31,10,2,6,13,3
719086,641816,2023-03-17,6,2,3,9,4
718996,641816,2023-03-23,7,2,3,9,3
718923,641816,2023-03-28,1,0,3,9,1
718729,641816,2023-04-03,5,1,7,9,1
718649,641816,2023-04-09,8,1,6,9,4
718572,641816,2023-04-15,4,3,5,9,4
718482,641816,2023-04-21,3,0,4,9,1
718400,641816,2023-04-27,2,0,6,9,1
744983,641816,2024-08-06,5,1,2,9,1
746921,641816,2024-08-12,3,4,7,9,1
744975,641816,2024-08-18,6,0,1,9,4
778921,641816,2025-03-18,2,2,5,9,2
778712,641816,2025-03-24,4,1,1,9,1
778531,641816,2025-03-29,2,4,3,9,1
778454,641816,2025-04-04,1,2,5,9,0
778385,641816,2025-04-09,2,1,4,9,1
778306,641816,2025-04-15,3,2,9,9,0
778234,641816,2025-04-20,2,3,4,9,0
778159,641816,2025-04-26,8,1,1,9,2
778096,641816,2025-05-01,5,1,6,9,1
778018,641816,2025-05-07,4,1,0,9,2
777949,641816,2025-05-12,4,1,5,9,1
777882,641816,2025-05-17,5,2,3,9,1
777805,641816,2025-05-23,5,3,2,9,3
777724,641816,2025-05-28,4,3,5,9,0
719109,641835,2023-03-15,0,0,2,3,0
719066,641835,2023-03-18,0,0,0,1,0
719008,641835,2023-03-22,0,0,1,3,0
718927,641835,2023-03-28,3,1,0,4,1
718772,641835,2023-03-30,3,0,0,3,1
718737,641835,2023-04-02,1,0,0,4,0
718708,641835,2023-04-04,0,0,4,4,0
718686,641835,2023-04-06,2,0,0,3,1
718644,641835,2023-04-09,0,0,0,1,0
718603,641835,2023-04-12,1,0,0,3,0
718593,641835,2023-04-13,0,0,0,2,0
718556,641835,2023-04-16,0,0,1,3,0
718520,641835,2023-04-18,2,0,0,3,2
718444,641835,2023-04-24,0,0,1,1,0
718392,641835,2023-04-28,0,0,2,3,0
718353,641835,2023-05-01,0,0,0,2,0
718341,641835,2023-05-02,2,0,0,3,0
718316,641835,2023-05-04,3,0,1,8,1
718286,641835,2023-05-06,0,0,3,3,0
718244,641835,2023-05-09,1,0,0,3,0
718233,641835,2023-05-10,0,1,1,3,1
718164,641835,2023-05-15,1,0,2,6,1
718134,641835,2023-05-17,0,2,1,3,0
718115,641835,2023-05-19,0,0,0,3,0
718102,641835,2023-05-20,0,0,0,1,0
718061,641835,2023-05-23,0,0,0,3,0
718032,641835,2023-05-25,0,0,2,3,0
718013,641835,2023-05-26,0,1,1,3,0
717965,641835,2023-05-30,0,0,0,1,0
717947,641835,2023-05-31,3,0,0,5,2
717929,641835,2023-06-02,0,0,0,1,0
717878,641835,2023-06-05,4,0,2,8,0
717835,641835,2023-06-09,0,0,0,1,0
717822,641835,2023-06-10,1,0,2,5,0
717769,641835,2023-06-14,0,0,0,1,0
717753,641835,2023-06-15,0,0,0,1,0
717741,641835,2023-06-16,1,1,0,3,0
717709,641835,2023-06-18,1,0,0,2,0
717690,641835,2023-06-20,0,0,0,1,0
717646,641835,2023-06-23,0,0,0,1,0
717634,641835,2023-06-24,0,0,1,3,0
717564,641835,2023-06-29,0,0,1,3,0
717530,641835,2023-07-02,2,0,1,3,0
717480,641835,2023-07-06,0,0,3,4,0
717431,641835,2023-07-09,0,0,2,3,0
717386,641835,2023-07-16,0,0,0,1,0
717338,641835,2023-07-19,0,0,1,2,0
717331,641835,2023-07-20,0,1,0,3,0
717281,641835,2023-07-23,1,0,1,4,1
717256,641835,2023-07-25,1,0,1,4,1
717253,641835,2023-07-26,0,0,0,1,0
717235,641835,2023-07-28,2,0,2,5,0
717201,641835,2023-07-30,0,1,0,5,0
717136,641835,2023-08-04,0,1,1,4,0
717125,641835,2023-08-05,1,0,0,4,0
717087,641835,2023-08-07,1,0,0,2,1
717060,641835,2023-08-09,1,0,1,3,0
717052,641835,2023-08-10,1,0,1,4,0
716967,641835,2023-08-16,2,0,0,3,1
716935,641835,2023-08-19,0,1,1,3,0
716902,641835,2023-08-22,1,0,0,4,0
716865,641835,2023-08-24,1,0,1,4,0
716846,641835,2023-08-26,0,0,0,1,0
716825,641835,2023-08-27,2,1,0,3,2
716748,641835,2023-09-02,1,0,0,3,0
716730,641835,2023-09-03,1,0,2,4,0
716673,641835,2023-09-08,1,1,0,3,1
716616,641835,2023-09-12,1,0,1,2,1
716587,641835,2023-09-14,0,0,1,4,0
716566,641835,2023-09-16,0,0,3,4,0
716492,641835,2023-09-21,1,1,1,4,0
716403,641835,2023-09-28,2,0,1,5,0
716357,641835,2023-10-01,1,0,2,4,1
748585,641835,2023-10-03,1,0,0,2,0
747962,641835,2024-03-15,3,0,0,4,1
747866,641835,2024-03-22,0,0,0,1,0
747815,641835,2024-03-25,3,0,0,4,2
745116,641835,2024-03-28,1,0,2,4,0
745119,641835,2024-03-30,1,1,1,5,1
746411,641835,2024-04-02,0,1,0,3,0
746407,641835,2024-04-03,2,0,1,3,1
745766,641835,2024-04-06,1,1,0,3,1
745765,641835,2024-04-07,1,1,0,4,0
744950,641835,2024-04-10,1,2,0,4,0
744953,641835,2024-04-13,0,0,1,3,0
744951,641835,2024-04-15,0,0,0,2,0
744948,641835,2024-04-17,2,1,1,5,3
745430,641835,2024-04-19,0,0,1,3,0
746321,641835,2024-04-23,0,0,1,3,0
744949,641835,2024-04-26,1,0,0,4,0
744947,641835,2024-04-28,0,0,0,1,0
744945,641835,2024-04-29,0,0,1,3,0
744868,641835,2024-05-03,2,0,0,3,1
744862,641835,2024-05-04,0,0,1,1,0
745586,641835,2024-05-07,3,0,1,5,2
745584,641835,2024-05-08,1,0,0,3,0
747038,641835,2024-05-15,0,0,1,1,0
744938,641835,2024-05-18,1,0,1,4,0
744936,641835,2024-05-21,1,1,0,3,2
746474,641835,2024-05-23,2,0,0,4,0
746791,641835,2024-05-28,0,0,0,3,0
746790,641835,2024-05-29,0,1,0,4,0
744928,641835,2024-05-31,0,0,1,4,1
744931,641835,2024-06-04,0,0,0,3,0
744927,641835,2024-06-05,0,1,1,3,0
745978,641835,2024-06-12,3,0,0,4,3
744925,641835,2024-06-15,2,0,0,3,0
744918,641835,2024-06-17,3,0,1,6,2
744920,641835,2024-06-19,1,0,0,2,1
746624,641835,2024-06-21,0,0,0,6,0
746941,641835,2024-06-24,2,0,0,2,0
744922,641835,2024-06-28,5,0,0,5,3
746434,641835,2024-08-17,1,0,1,3,0
745707,641835,2024-08-20,2,0,0,3,1
745704,641835,2024-08-21,1,1,1,8,1
745703,641835,2024-08-24,1,0,0,4,0
745706,641835,2024-08-25,1,0,0,4,0
744811,641835,2024-08-27,1,0,1,5,1
745699,641835,2024-08-31,0,0,0,3,0
745701,641835,2024-09-01,0,0,0,3,0
744964,641835,2024-09-04,2,1,1,4,0
745694,641835,2024-09-10,2,0,1,7,1
745689,641835,2024-09-14,4,0,2,9,0
745205,641835,2024-09-17,0,1,1,4,0
745610,641835,2024-09-21,0,0,1,3,0
745688,641835,2024-09-24,3,1,1,7,1
745686,641835,2024-09-29,0,0,1,3,0
775332,641835,2024-10-07,1,0,1,3,0
775310,641835,2024-10-17,1,2,0,5,1
775297,641835,2024-10-29,0,0,0,3,0
779047,641835,2025-03-16,0,1,1,5,0
778964,641835,2025-03-19,3,0,2,6,2
779028,641835,2025-03-22,1,0,0,4,0
778539,641835,2025-03-29,1,0,0,2,1
778508,641835,2025-03-31,2,1,2,8,1
778461,641835,2025-04-04,3,0,2,9,2
778408,641835,2025-04-08,0,0,2,3,0
778357,641835,2025-04-12,0,1,1,6,0
778314,641835,2025-04-15,1,0,0,5,0
778271,641835,2025-04-18,2,0,1,7,1
719088,641871,2023-03-16,2,0,0,4,1
